ResponseID,question,response
R_2Y5R5c8pUh9nZwd,TheLucky_one,3.571428571
R_2Y5R5c8pUh9nZwd,LastFriday_night,4
R_2Y5R5c8pUh9nZwd,WideOpen_spaces,4.857142857
R_2Y5R5c8pUh9nZwd,Work_bitch,3.142857143
R_2Y5R5c8pUh9nZwd,Detrim_stable,3.857142857
R_24H50OCeZVZfQnM,age,2
R_24H50OCeZVZfQnM,gender,0
R_24H50OCeZVZfQnM,whereareyoufrom,1
R_24H50OCeZVZfQnM,timelisteningtomusic,2
R_24H50OCeZVZfQnM,genderrep,5
R_24H50OCeZVZfQnM,idealgenderrep,7
R_24H50OCeZVZfQnM,menrep,7
R_24H50OCeZVZfQnM,womenrep,7
R_24H50OCeZVZfQnM,lyrics,6
R_24H50OCeZVZfQnM,misogynistlyrics,7
R_24H50OCeZVZfQnM,feministlyrics,6
R_24H50OCeZVZfQnM,genderrepimportant,6
R_24H50OCeZVZfQnM,politicallyrics,6
R_24H50OCeZVZfQnM,FemNeu,1
R_24H50OCeZVZfQnM,Q1,3.6
R_24H50OCeZVZfQnM,Q2,3.4
R_24H50OCeZVZfQnM,Q3,2.8
R_24H50OCeZVZfQnM,Q4,3.2
R_24H50OCeZVZfQnM,Q5,2.6
R_24H50OCeZVZfQnM,Q6,4.6
R_24H50OCeZVZfQnM,Q7,4.8
R_24H50OCeZVZfQnM,The_man,3.142857143
R_24H50OCeZVZfQnM,NotReady_TMN,2.142857143
R_24H50OCeZVZfQnM,Strongeer,3.285714286
R_24H50OCeZVZfQnM,Grown_woman,5.428571429
R_24H50OCeZVZfQnM,Venom,3.857142857
R_7UHTEY6y6bL3LvX,age,2
R_7UHTEY6y6bL3LvX,gender,0
R_7UHTEY6y6bL3LvX,whereareyoufrom,1
R_7UHTEY6y6bL3LvX,timelisteningtomusic,1
R_7UHTEY6y6bL3LvX,genderrep,5
R_7UHTEY6y6bL3LvX,idealgenderrep,7
R_7UHTEY6y6bL3LvX,menrep,2
R_7UHTEY6y6bL3LvX,womenrep,5
R_7UHTEY6y6bL3LvX,lyrics,5
R_7UHTEY6y6bL3LvX,misogynistlyrics,6
R_7UHTEY6y6bL3LvX,feministlyrics,4
R_7UHTEY6y6bL3LvX,genderrepimportant,4
R_7UHTEY6y6bL3LvX,politicallyrics,4
R_7UHTEY6y6bL3LvX,FemNeu,0
R_7UHTEY6y6bL3LvX,Q1,5.8
R_7UHTEY6y6bL3LvX,Q2,5.2
R_7UHTEY6y6bL3LvX,Q3,4.6
R_7UHTEY6y6bL3LvX,Q4,4.4
R_7UHTEY6y6bL3LvX,Q5,5.2
R_7UHTEY6y6bL3LvX,Q6,1.6
R_7UHTEY6y6bL3LvX,Q7,3.6
R_7UHTEY6y6bL3LvX,LastFriday_night,4.142857143
R_7UHTEY6y6bL3LvX,Work_bitch,5.142857143
R_7UHTEY6y6bL3LvX,ThePartys_over,4.142857143
R_7UHTEY6y6bL3LvX,Rainbow,4
R_7UHTEY6y6bL3LvX,Schoolin_life,4.285714286
R_1OlPrUUBu6YCcLY,age,2
R_1OlPrUUBu6YCcLY,gender,0
R_1OlPrUUBu6YCcLY,whereareyoufrom,1
R_1OlPrUUBu6YCcLY,timelisteningtomusic,3
R_1OlPrUUBu6YCcLY,genderrep,5
R_1OlPrUUBu6YCcLY,idealgenderrep,7
R_1OlPrUUBu6YCcLY,menrep,1
R_1OlPrUUBu6YCcLY,womenrep,5
R_1OlPrUUBu6YCcLY,lyrics,5
R_1OlPrUUBu6YCcLY,misogynistlyrics,5
R_1OlPrUUBu6YCcLY,feministlyrics,7
R_1OlPrUUBu6YCcLY,genderrepimportant,5
R_1OlPrUUBu6YCcLY,politicallyrics,6
R_1OlPrUUBu6YCcLY,FemNeu,1
R_1OlPrUUBu6YCcLY,Q1,6.6
R_1OlPrUUBu6YCcLY,Q2,6.4
R_1OlPrUUBu6YCcLY,Q3,6.2
R_1OlPrUUBu6YCcLY,Q4,6.2
R_1OlPrUUBu6YCcLY,Q5,6.4
R_1OlPrUUBu6YCcLY,Q6,1.2
R_1OlPrUUBu6YCcLY,Q7,6.6
R_1OlPrUUBu6YCcLY,The_man,6.142857143
R_1OlPrUUBu6YCcLY,Roar,6.142857143
R_1OlPrUUBu6YCcLY,NotReady_TMN,4.428571429
R_1OlPrUUBu6YCcLY,Ladies_first,5.428571429
R_1OlPrUUBu6YCcLY,Grown_woman,6.142857143
R_XZGG9sQTnR3LpMl,age,2
R_XZGG9sQTnR3LpMl,gender,1
R_XZGG9sQTnR3LpMl,whereareyoufrom,1
R_XZGG9sQTnR3LpMl,timelisteningtomusic,3
R_XZGG9sQTnR3LpMl,genderrep,3
R_XZGG9sQTnR3LpMl,idealgenderrep,6
R_XZGG9sQTnR3LpMl,menrep,1
R_XZGG9sQTnR3LpMl,womenrep,1
R_XZGG9sQTnR3LpMl,lyrics,5
R_XZGG9sQTnR3LpMl,misogynistlyrics,1
R_XZGG9sQTnR3LpMl,feministlyrics,1
R_XZGG9sQTnR3LpMl,genderrepimportant,2
R_XZGG9sQTnR3LpMl,politicallyrics,5
R_XZGG9sQTnR3LpMl,FemNeu,1
R_XZGG9sQTnR3LpMl,Q1,6
R_XZGG9sQTnR3LpMl,Q2,6
R_XZGG9sQTnR3LpMl,Q3,5.6
R_XZGG9sQTnR3LpMl,Q4,5.6
R_XZGG9sQTnR3LpMl,Q5,6.4
R_XZGG9sQTnR3LpMl,Q6,1.2
R_XZGG9sQTnR3LpMl,Q7,6
R_XZGG9sQTnR3LpMl,The_man,4.285714286
R_XZGG9sQTnR3LpMl,Strongeer,5.428571429
R_XZGG9sQTnR3LpMl,Ladies_first,4.714285714
R_XZGG9sQTnR3LpMl,KeepYa_HU,5.857142857
R_XZGG9sQTnR3LpMl,Venom,6
R_28ScO29AIPOMpWw,age,3
R_28ScO29AIPOMpWw,gender,0
R_28ScO29AIPOMpWw,whereareyoufrom,1
R_28ScO29AIPOMpWw,timelisteningtomusic,2
R_28ScO29AIPOMpWw,genderrep,3
R_28ScO29AIPOMpWw,idealgenderrep,3
R_28ScO29AIPOMpWw,menrep,4
R_28ScO29AIPOMpWw,womenrep,4
R_28ScO29AIPOMpWw,lyrics,5
R_28ScO29AIPOMpWw,misogynistlyrics,6
R_28ScO29AIPOMpWw,feministlyrics,7
R_28ScO29AIPOMpWw,genderrepimportant,5
R_28ScO29AIPOMpWw,politicallyrics,4
R_28ScO29AIPOMpWw,FemNeu,1
R_28ScO29AIPOMpWw,Q1,4.8
R_28ScO29AIPOMpWw,Q2,4.8
R_28ScO29AIPOMpWw,Q3,3.8
R_28ScO29AIPOMpWw,Q4,5.2
R_28ScO29AIPOMpWw,Q5,4.8
R_28ScO29AIPOMpWw,Q6,5
R_28ScO29AIPOMpWw,Q7,4.6
R_28ScO29AIPOMpWw,NotReady_TMN,4.285714286
R_28ScO29AIPOMpWw,YouDont_om,5.428571429
R_28ScO29AIPOMpWw,GoodOl_BC,4.571428571
R_28ScO29AIPOMpWw,KeepYa_HU,4.285714286
R_28ScO29AIPOMpWw,Venom,3.571428571
R_2qBKbXUeNy3vhJ2,age,3
R_2qBKbXUeNy3vhJ2,gender,0
R_2qBKbXUeNy3vhJ2,whereareyoufrom,1
R_2qBKbXUeNy3vhJ2,timelisteningtomusic,2
R_2qBKbXUeNy3vhJ2,genderrep,5
R_2qBKbXUeNy3vhJ2,idealgenderrep,7
R_2qBKbXUeNy3vhJ2,menrep,4
R_2qBKbXUeNy3vhJ2,womenrep,4
R_2qBKbXUeNy3vhJ2,lyrics,6
R_2qBKbXUeNy3vhJ2,misogynistlyrics,7
R_2qBKbXUeNy3vhJ2,feministlyrics,6
R_2qBKbXUeNy3vhJ2,genderrepimportant,6
R_2qBKbXUeNy3vhJ2,politicallyrics,4
R_2qBKbXUeNy3vhJ2,FemNeu,0
R_2qBKbXUeNy3vhJ2,Q1,4.8
R_2qBKbXUeNy3vhJ2,Q2,6.6
R_2qBKbXUeNy3vhJ2,Q3,6.4
R_2qBKbXUeNy3vhJ2,Q4,4.8
R_2qBKbXUeNy3vhJ2,Q5,5.4
R_2qBKbXUeNy3vhJ2,Q6,7
R_2qBKbXUeNy3vhJ2,Q7,3.8
R_2qBKbXUeNy3vhJ2,TheLucky_one,5
R_2qBKbXUeNy3vhJ2,WideOpen_spaces,4.714285714
R_2qBKbXUeNy3vhJ2,Work_bitch,4.285714286
R_2qBKbXUeNy3vhJ2,Rainbow,4.571428571
R_2qBKbXUeNy3vhJ2,Schoolin_life,4.857142857
R_21mpGtdzv5HD08q,age,2
R_21mpGtdzv5HD08q,gender,1
R_21mpGtdzv5HD08q,whereareyoufrom,4
R_21mpGtdzv5HD08q,timelisteningtomusic,4
R_21mpGtdzv5HD08q,genderrep,6
R_21mpGtdzv5HD08q,idealgenderrep,6
R_21mpGtdzv5HD08q,menrep,2
R_21mpGtdzv5HD08q,womenrep,2
R_21mpGtdzv5HD08q,lyrics,5
R_21mpGtdzv5HD08q,misogynistlyrics,5
R_21mpGtdzv5HD08q,feministlyrics,5
R_21mpGtdzv5HD08q,genderrepimportant,4
R_21mpGtdzv5HD08q,politicallyrics,2
R_21mpGtdzv5HD08q,FemNeu,0
R_21mpGtdzv5HD08q,Q1,4
R_21mpGtdzv5HD08q,Q2,4
R_21mpGtdzv5HD08q,Q3,4
R_21mpGtdzv5HD08q,Q4,2
R_21mpGtdzv5HD08q,Q5,3.8
R_21mpGtdzv5HD08q,Q6,6
R_21mpGtdzv5HD08q,Q7,2
R_21mpGtdzv5HD08q,TheLucky_one,3.142857143
R_21mpGtdzv5HD08q,WideOpen_spaces,3.142857143
R_21mpGtdzv5HD08q,ThePartys_over,3.142857143
R_21mpGtdzv5HD08q,Ghetto_gospel,3
R_21mpGtdzv5HD08q,Schoolin_life,3.142857143
R_29sr8Zub5bUMlEx,age,2
R_29sr8Zub5bUMlEx,gender,1
R_29sr8Zub5bUMlEx,whereareyoufrom,1
R_29sr8Zub5bUMlEx,timelisteningtomusic,2
R_29sr8Zub5bUMlEx,genderrep,3
R_29sr8Zub5bUMlEx,idealgenderrep,3
R_29sr8Zub5bUMlEx,menrep,4
R_29sr8Zub5bUMlEx,womenrep,1
R_29sr8Zub5bUMlEx,lyrics,6
R_29sr8Zub5bUMlEx,misogynistlyrics,7
R_29sr8Zub5bUMlEx,feministlyrics,6
R_29sr8Zub5bUMlEx,genderrepimportant,5
R_29sr8Zub5bUMlEx,politicallyrics,6
R_29sr8Zub5bUMlEx,FemNeu,0
R_29sr8Zub5bUMlEx,Q1,3.4
R_29sr8Zub5bUMlEx,Q2,4.6
R_29sr8Zub5bUMlEx,Q3,3.4
R_29sr8Zub5bUMlEx,Q4,3
R_29sr8Zub5bUMlEx,Q5,3.8
R_29sr8Zub5bUMlEx,Q6,4
R_29sr8Zub5bUMlEx,Q7,2.8
R_29sr8Zub5bUMlEx,LastFriday_night,2.571428571
R_29sr8Zub5bUMlEx,WideOpen_spaces,5.142857143
R_29sr8Zub5bUMlEx,Detrim_stable,3
R_29sr8Zub5bUMlEx,Ghetto_gospel,4.714285714
R_29sr8Zub5bUMlEx,Schoolin_life,2.428571429
R_24LRDgmHneB07pg,age,2
R_24LRDgmHneB07pg,gender,1
R_24LRDgmHneB07pg,whereareyoufrom,1
R_24LRDgmHneB07pg,timelisteningtomusic,3
R_24LRDgmHneB07pg,genderrep,5
R_24LRDgmHneB07pg,idealgenderrep,6
R_24LRDgmHneB07pg,menrep,1
R_24LRDgmHneB07pg,womenrep,1
R_24LRDgmHneB07pg,lyrics,7
R_24LRDgmHneB07pg,misogynistlyrics,5
R_24LRDgmHneB07pg,feministlyrics,4
R_24LRDgmHneB07pg,genderrepimportant,3
R_24LRDgmHneB07pg,politicallyrics,2
R_24LRDgmHneB07pg,FemNeu,1
R_24LRDgmHneB07pg,Q1,5
R_24LRDgmHneB07pg,Q2,3.8
R_24LRDgmHneB07pg,Q3,4
R_24LRDgmHneB07pg,Q4,3.4
R_24LRDgmHneB07pg,Q5,6
R_24LRDgmHneB07pg,Q6,6
R_24LRDgmHneB07pg,Q7,5.4
R_24LRDgmHneB07pg,The_man,4.285714286
R_24LRDgmHneB07pg,NotReady_TMN,4.142857143
R_24LRDgmHneB07pg,Strongeer,4.428571429
R_24LRDgmHneB07pg,Grown_woman,4.142857143
R_24LRDgmHneB07pg,Venom,4.142857143
R_3s05iUyBM5NgvJn,age,2
R_3s05iUyBM5NgvJn,gender,1
R_3s05iUyBM5NgvJn,whereareyoufrom,1
R_3s05iUyBM5NgvJn,timelisteningtomusic,3
R_3s05iUyBM5NgvJn,genderrep,5
R_3s05iUyBM5NgvJn,idealgenderrep,7
R_3s05iUyBM5NgvJn,menrep,1
R_3s05iUyBM5NgvJn,womenrep,1
R_3s05iUyBM5NgvJn,lyrics,5
R_3s05iUyBM5NgvJn,misogynistlyrics,5
R_3s05iUyBM5NgvJn,feministlyrics,3
R_3s05iUyBM5NgvJn,genderrepimportant,1
R_3s05iUyBM5NgvJn,politicallyrics,1
R_3s05iUyBM5NgvJn,FemNeu,1
R_3s05iUyBM5NgvJn,Q1,4.4
R_3s05iUyBM5NgvJn,Q2,3.6
R_3s05iUyBM5NgvJn,Q3,2.8
R_3s05iUyBM5NgvJn,Q4,3.2
R_3s05iUyBM5NgvJn,Q5,4.2
R_3s05iUyBM5NgvJn,Q6,2.2
R_3s05iUyBM5NgvJn,Q7,4
R_3s05iUyBM5NgvJn,Roar,4.857142857
R_3s05iUyBM5NgvJn,YouDont_om,4.714285714
R_3s05iUyBM5NgvJn,Ladies_first,2.857142857
R_3s05iUyBM5NgvJn,GoodOl_BC,2.714285714
R_3s05iUyBM5NgvJn,KeepYa_HU,2.285714286
R_2SuZmHhCYMfezk5,age,2
R_2SuZmHhCYMfezk5,gender,1
R_2SuZmHhCYMfezk5,whereareyoufrom,5
R_2SuZmHhCYMfezk5,timelisteningtomusic,2
R_2SuZmHhCYMfezk5,genderrep,6
R_2SuZmHhCYMfezk5,idealgenderrep,6
R_2SuZmHhCYMfezk5,menrep,1
R_2SuZmHhCYMfezk5,womenrep,1
R_2SuZmHhCYMfezk5,lyrics,5
R_2SuZmHhCYMfezk5,misogynistlyrics,6
R_2SuZmHhCYMfezk5,feministlyrics,2
R_2SuZmHhCYMfezk5,genderrepimportant,2
R_2SuZmHhCYMfezk5,politicallyrics,2
R_2SuZmHhCYMfezk5,FemNeu,1
R_2SuZmHhCYMfezk5,Q1,6.2
R_2SuZmHhCYMfezk5,Q2,5
R_2SuZmHhCYMfezk5,Q3,4.2
R_2SuZmHhCYMfezk5,Q4,4.6
R_2SuZmHhCYMfezk5,Q5,6.4
R_2SuZmHhCYMfezk5,Q6,7
R_2SuZmHhCYMfezk5,Q7,3.2
R_2SuZmHhCYMfezk5,Roar,4.571428571
R_2SuZmHhCYMfezk5,Strongeer,4
R_2SuZmHhCYMfezk5,YouDont_om,4.714285714
R_2SuZmHhCYMfezk5,Grown_woman,4.714285714
R_2SuZmHhCYMfezk5,Venom,3.857142857
R_U9qmHYitbgYWkF3,age,2
R_U9qmHYitbgYWkF3,gender,0
R_U9qmHYitbgYWkF3,whereareyoufrom,4
R_U9qmHYitbgYWkF3,timelisteningtomusic,4
R_U9qmHYitbgYWkF3,genderrep,2
R_U9qmHYitbgYWkF3,idealgenderrep,7
R_U9qmHYitbgYWkF3,menrep,1
R_U9qmHYitbgYWkF3,womenrep,7
R_U9qmHYitbgYWkF3,lyrics,6
R_U9qmHYitbgYWkF3,misogynistlyrics,7
R_U9qmHYitbgYWkF3,feministlyrics,1
R_U9qmHYitbgYWkF3,genderrepimportant,7
R_U9qmHYitbgYWkF3,politicallyrics,5
R_U9qmHYitbgYWkF3,FemNeu,1
R_U9qmHYitbgYWkF3,Q1,6.2
R_U9qmHYitbgYWkF3,Q2,3.4
R_U9qmHYitbgYWkF3,Q3,4.8
R_U9qmHYitbgYWkF3,Q4,6
R_U9qmHYitbgYWkF3,Q5,6
R_U9qmHYitbgYWkF3,Q6,1.6
R_U9qmHYitbgYWkF3,Q7,5.2
R_U9qmHYitbgYWkF3,The_man,5
R_U9qmHYitbgYWkF3,Roar,5.142857143
R_U9qmHYitbgYWkF3,Strongeer,4.714285714
R_U9qmHYitbgYWkF3,Ladies_first,4.428571429
R_U9qmHYitbgYWkF3,Grown_woman,4.428571429
R_30ialoGylqJMkTo,age,2
R_30ialoGylqJMkTo,gender,0
R_30ialoGylqJMkTo,whereareyoufrom,2
R_30ialoGylqJMkTo,timelisteningtomusic,3
R_30ialoGylqJMkTo,genderrep,4
R_30ialoGylqJMkTo,idealgenderrep,7
R_30ialoGylqJMkTo,menrep,4
R_30ialoGylqJMkTo,womenrep,4
R_30ialoGylqJMkTo,lyrics,5
R_30ialoGylqJMkTo,misogynistlyrics,6
R_30ialoGylqJMkTo,feministlyrics,5
R_30ialoGylqJMkTo,genderrepimportant,4
R_30ialoGylqJMkTo,politicallyrics,2
R_30ialoGylqJMkTo,FemNeu,0
R_30ialoGylqJMkTo,Q1,4.8
R_30ialoGylqJMkTo,Q2,4
R_30ialoGylqJMkTo,Q3,4
R_30ialoGylqJMkTo,Q4,4
R_30ialoGylqJMkTo,Q5,4.6
R_30ialoGylqJMkTo,Q6,4
R_30ialoGylqJMkTo,Q7,4
R_30ialoGylqJMkTo,TheLucky_one,4.142857143
R_30ialoGylqJMkTo,Detrim_stable,4.428571429
R_30ialoGylqJMkTo,Rainbow,4
R_30ialoGylqJMkTo,Ghetto_gospel,4.142857143
R_30ialoGylqJMkTo,Schoolin_life,4.285714286
R_2EGoRx7H2guB41B,age,2
R_2EGoRx7H2guB41B,gender,1
R_2EGoRx7H2guB41B,whereareyoufrom,2
R_2EGoRx7H2guB41B,timelisteningtomusic,2
R_2EGoRx7H2guB41B,genderrep,5
R_2EGoRx7H2guB41B,idealgenderrep,6
R_2EGoRx7H2guB41B,menrep,5
R_2EGoRx7H2guB41B,womenrep,5
R_2EGoRx7H2guB41B,lyrics,6
R_2EGoRx7H2guB41B,misogynistlyrics,6
R_2EGoRx7H2guB41B,feministlyrics,6
R_2EGoRx7H2guB41B,genderrepimportant,2
R_2EGoRx7H2guB41B,politicallyrics,6
R_2EGoRx7H2guB41B,FemNeu,0
R_2EGoRx7H2guB41B,Q1,5.8
R_2EGoRx7H2guB41B,Q2,5.6
R_2EGoRx7H2guB41B,Q3,5.4
R_2EGoRx7H2guB41B,Q4,5.6
R_2EGoRx7H2guB41B,Q5,5
R_2EGoRx7H2guB41B,Q6,6
R_2EGoRx7H2guB41B,Q7,3.6
R_2EGoRx7H2guB41B,TheLucky_one,4.714285714
R_2EGoRx7H2guB41B,LastFriday_night,4.428571429
R_2EGoRx7H2guB41B,WideOpen_spaces,5
R_2EGoRx7H2guB41B,Detrim_stable,4.857142857
R_2EGoRx7H2guB41B,Schoolin_life,4.571428571
R_1XNQAyOE6x8TCjn,age,2
R_1XNQAyOE6x8TCjn,gender,1
R_1XNQAyOE6x8TCjn,whereareyoufrom,1
R_1XNQAyOE6x8TCjn,timelisteningtomusic,4
R_1XNQAyOE6x8TCjn,genderrep,3
R_1XNQAyOE6x8TCjn,idealgenderrep,4
R_1XNQAyOE6x8TCjn,menrep,5
R_1XNQAyOE6x8TCjn,womenrep,4
R_1XNQAyOE6x8TCjn,lyrics,5
R_1XNQAyOE6x8TCjn,misogynistlyrics,4
R_1XNQAyOE6x8TCjn,feministlyrics,4
R_1XNQAyOE6x8TCjn,genderrepimportant,5
R_1XNQAyOE6x8TCjn,politicallyrics,5
R_1XNQAyOE6x8TCjn,FemNeu,1
R_1XNQAyOE6x8TCjn,Q1,4.6
R_1XNQAyOE6x8TCjn,Q2,5.2
R_1XNQAyOE6x8TCjn,Q3,4.2
R_1XNQAyOE6x8TCjn,Q4,2.8
R_1XNQAyOE6x8TCjn,Q5,3.4
R_1XNQAyOE6x8TCjn,Q6,3.2
R_1XNQAyOE6x8TCjn,Q7,5.6
R_1XNQAyOE6x8TCjn,The_man,4.285714286
R_1XNQAyOE6x8TCjn,NotReady_TMN,4.142857143
R_1XNQAyOE6x8TCjn,Ladies_first,3.571428571
R_1XNQAyOE6x8TCjn,GoodOl_BC,3.285714286
R_1XNQAyOE6x8TCjn,KeepYa_HU,5.428571429
R_1mQJyCkNMyq6Ulp,age,2
R_1mQJyCkNMyq6Ulp,gender,1
R_1mQJyCkNMyq6Ulp,whereareyoufrom,1
R_1mQJyCkNMyq6Ulp,timelisteningtomusic,3
R_1mQJyCkNMyq6Ulp,genderrep,2
R_1mQJyCkNMyq6Ulp,idealgenderrep,6
R_1mQJyCkNMyq6Ulp,menrep,2
R_1mQJyCkNMyq6Ulp,womenrep,2
R_1mQJyCkNMyq6Ulp,lyrics,5
R_1mQJyCkNMyq6Ulp,misogynistlyrics,3
R_1mQJyCkNMyq6Ulp,feministlyrics,2
R_1mQJyCkNMyq6Ulp,genderrepimportant,4
R_1mQJyCkNMyq6Ulp,politicallyrics,5
R_1mQJyCkNMyq6Ulp,FemNeu,0
R_1mQJyCkNMyq6Ulp,Q1,5.6
R_1mQJyCkNMyq6Ulp,Q2,4.4
R_1mQJyCkNMyq6Ulp,Q3,4.2
R_1mQJyCkNMyq6Ulp,Q4,3.6
R_1mQJyCkNMyq6Ulp,Q5,3.2
R_1mQJyCkNMyq6Ulp,Q6,5
R_1mQJyCkNMyq6Ulp,Q7,2.4
R_1mQJyCkNMyq6Ulp,LastFriday_night,4.428571429
R_1mQJyCkNMyq6Ulp,WideOpen_spaces,3.285714286
R_1mQJyCkNMyq6Ulp,Work_bitch,3.428571429
R_1mQJyCkNMyq6Ulp,Ghetto_gospel,4.571428571
R_1mQJyCkNMyq6Ulp,Introvert,3.142857143
R_3MxwMTYO7wQ8MVe,age,3
R_3MxwMTYO7wQ8MVe,gender,0
R_3MxwMTYO7wQ8MVe,whereareyoufrom,1
R_3MxwMTYO7wQ8MVe,timelisteningtomusic,2
R_3MxwMTYO7wQ8MVe,genderrep,1
R_3MxwMTYO7wQ8MVe,idealgenderrep,6
R_3MxwMTYO7wQ8MVe,menrep,2
R_3MxwMTYO7wQ8MVe,womenrep,6
R_3MxwMTYO7wQ8MVe,lyrics,4
R_3MxwMTYO7wQ8MVe,misogynistlyrics,5
R_3MxwMTYO7wQ8MVe,feministlyrics,5
R_3MxwMTYO7wQ8MVe,genderrepimportant,5
R_3MxwMTYO7wQ8MVe,politicallyrics,3
R_3MxwMTYO7wQ8MVe,FemNeu,1
R_3MxwMTYO7wQ8MVe,Q1,3.6
R_3MxwMTYO7wQ8MVe,Q2,3.2
R_3MxwMTYO7wQ8MVe,Q3,2.8
R_3MxwMTYO7wQ8MVe,Q4,3.8
R_3MxwMTYO7wQ8MVe,Q5,3.8
R_3MxwMTYO7wQ8MVe,Q6,4
R_3MxwMTYO7wQ8MVe,Q7,3.4
R_3MxwMTYO7wQ8MVe,The_man,4.142857143
R_3MxwMTYO7wQ8MVe,Strongeer,2.571428571
R_3MxwMTYO7wQ8MVe,YouDont_om,3.714285714
R_3MxwMTYO7wQ8MVe,GoodOl_BC,2.571428571
R_3MxwMTYO7wQ8MVe,Grown_woman,4.571428571
R_1ovvZVTMuf2JfA0,age,2
R_1ovvZVTMuf2JfA0,gender,1
R_1ovvZVTMuf2JfA0,whereareyoufrom,2
R_1ovvZVTMuf2JfA0,timelisteningtomusic,1
R_1ovvZVTMuf2JfA0,genderrep,6
R_1ovvZVTMuf2JfA0,idealgenderrep,7
R_1ovvZVTMuf2JfA0,menrep,6
R_1ovvZVTMuf2JfA0,womenrep,6
R_1ovvZVTMuf2JfA0,lyrics,6
R_1ovvZVTMuf2JfA0,misogynistlyrics,6
R_1ovvZVTMuf2JfA0,feministlyrics,6
R_1ovvZVTMuf2JfA0,genderrepimportant,2
R_1ovvZVTMuf2JfA0,politicallyrics,4
R_1ovvZVTMuf2JfA0,FemNeu,0
R_1ovvZVTMuf2JfA0,Q1,6
R_1ovvZVTMuf2JfA0,Q2,5.2
R_1ovvZVTMuf2JfA0,Q3,5.6
R_1ovvZVTMuf2JfA0,Q4,6
R_1ovvZVTMuf2JfA0,Q5,5.6
R_1ovvZVTMuf2JfA0,Q6,2.8
R_1ovvZVTMuf2JfA0,Q7,4.8
R_1ovvZVTMuf2JfA0,TheLucky_one,4.857142857
R_1ovvZVTMuf2JfA0,ThePartys_over,5.428571429
R_1ovvZVTMuf2JfA0,Detrim_stable,5.142857143
R_1ovvZVTMuf2JfA0,Rainbow,5.142857143
R_1ovvZVTMuf2JfA0,Schoolin_life,5.142857143
R_Xupvirggalkd6rn,age,2
R_Xupvirggalkd6rn,gender,0
R_Xupvirggalkd6rn,whereareyoufrom,2
R_Xupvirggalkd6rn,timelisteningtomusic,1
R_Xupvirggalkd6rn,genderrep,4
R_Xupvirggalkd6rn,idealgenderrep,6
R_Xupvirggalkd6rn,menrep,6
R_Xupvirggalkd6rn,womenrep,6
R_Xupvirggalkd6rn,lyrics,7
R_Xupvirggalkd6rn,misogynistlyrics,4
R_Xupvirggalkd6rn,feministlyrics,4
R_Xupvirggalkd6rn,genderrepimportant,2
R_Xupvirggalkd6rn,politicallyrics,4
R_Xupvirggalkd6rn,FemNeu,0
R_Xupvirggalkd6rn,Q1,4.6
R_Xupvirggalkd6rn,Q2,4.6
R_Xupvirggalkd6rn,Q3,4.2
R_Xupvirggalkd6rn,Q4,4.6
R_Xupvirggalkd6rn,Q5,4.4
R_Xupvirggalkd6rn,Q6,5
R_Xupvirggalkd6rn,Q7,4.2
R_Xupvirggalkd6rn,LastFriday_night,4.428571429
R_Xupvirggalkd6rn,WideOpen_spaces,4.285714286
R_Xupvirggalkd6rn,Work_bitch,4.142857143
R_Xupvirggalkd6rn,ThePartys_over,3.714285714
R_Xupvirggalkd6rn,Introvert,4.571428571
R_1Ic4KhKn9nnVrZm,age,2
R_1Ic4KhKn9nnVrZm,gender,1
R_1Ic4KhKn9nnVrZm,whereareyoufrom,2
R_1Ic4KhKn9nnVrZm,timelisteningtomusic,2
R_1Ic4KhKn9nnVrZm,genderrep,6
R_1Ic4KhKn9nnVrZm,idealgenderrep,6
R_1Ic4KhKn9nnVrZm,menrep,4
R_1Ic4KhKn9nnVrZm,womenrep,4
R_1Ic4KhKn9nnVrZm,lyrics,6
R_1Ic4KhKn9nnVrZm,misogynistlyrics,2
R_1Ic4KhKn9nnVrZm,feministlyrics,2
R_1Ic4KhKn9nnVrZm,genderrepimportant,4
R_1Ic4KhKn9nnVrZm,politicallyrics,5
R_1Ic4KhKn9nnVrZm,FemNeu,1
R_1Ic4KhKn9nnVrZm,Q1,5.2
R_1Ic4KhKn9nnVrZm,Q2,3.8
R_1Ic4KhKn9nnVrZm,Q3,4.2
R_1Ic4KhKn9nnVrZm,Q4,3.8
R_1Ic4KhKn9nnVrZm,Q5,4.4
R_1Ic4KhKn9nnVrZm,Q6,4
R_1Ic4KhKn9nnVrZm,Q7,4.4
R_1Ic4KhKn9nnVrZm,Roar,5
R_1Ic4KhKn9nnVrZm,NotReady_TMN,4.428571429
R_1Ic4KhKn9nnVrZm,Strongeer,4.714285714
R_1Ic4KhKn9nnVrZm,KeepYa_HU,3.285714286
R_1Ic4KhKn9nnVrZm,Grown_woman,3.857142857
R_2VDzca3e4fOtheP,age,2
R_2VDzca3e4fOtheP,gender,1
R_2VDzca3e4fOtheP,whereareyoufrom,2
R_2VDzca3e4fOtheP,timelisteningtomusic,3
R_2VDzca3e4fOtheP,genderrep,7
R_2VDzca3e4fOtheP,idealgenderrep,7
R_2VDzca3e4fOtheP,menrep,2
R_2VDzca3e4fOtheP,womenrep,2
R_2VDzca3e4fOtheP,lyrics,7
R_2VDzca3e4fOtheP,misogynistlyrics,4
